Title,Address,Lat,Lng,Img_URL,Description,Rank_of_province,Link,Type,PlaceName
Bánh Mì Ba Lắc,"49 Nguyen Hue Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam","107,737,951","1,067,037,168",https://media-cdn.tripadvisor.com/media/photo-s/11/a7/5c/4c/caption.jpg,-1,#1.704 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12110305-Reviews-Banh_Mi_Ba_L_c-Ho_Chi_Minh_City.html,Food,"Bánh Mì Ba Lắc 49 Nguyen Hue Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam"
Hana Mizuki,"15a5 Le Thanh Ton District 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,727,535","1,066,970,175",https://media-cdn.tripadvisor.com/media/photo-s/0b/10/50/8f/photo1jpg.jpg,"Chúng tôi đã có một thời gian tuyệt vời với hướng dẫn Tối đa đến các đường hầm Củ Chi, một điểm nhấn tuyệt đối của chuyến đi của chúng tôi! Những đứa trẻ thích nó. Ngoài nhiều bảo tàng chiến tranh nặng nề khác...Thêm",#1.705 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7716986-Reviews-Hana_Mizuki-Ho_Chi_Minh_City.html,Food,"Hana Mizuki 15a5 Le Thanh Ton District 1, Thành phố Hồ Chí Minh 70000 Việt Nam"
XÓM CHỢ CỦ - MÓN NGON XỨ QUẢNG,"35 Lý Tự Trọng, phường bến nghé, Quận 1 Lầu 1, 35 Lý Tự Trọng, phường bến nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam","10,782,076","106,702,856",https://media-cdn.tripadvisor.com/media/photo-s/29/8c/fa/31/very-delicious-and-healthy.jpg,"Quốc tế, Cửa hàng thức ăn ngon, Thịt nướng, Kiểu Việt, Bản địa",#1.706 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25302407-Reviews-XOM_CH_C_MON_NGON_X_QU_NG-Ho_Chi_Minh_City.html,Food,"XÓM CHỢ CỦ - MÓN NGON XỨ QUẢNG 35 Lý Tự Trọng, phường bến nghé, Quận 1 Lầu 1, 35 Lý Tự Trọng, phường bến nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam"
Luvi Vegan restaurant,"19Bis Nguyễn Thị Minh Khai P.Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam","107,897,016","1,067,045,845",https://media-cdn.tripadvisor.com/media/photo-p/13/27/8a/bc/photo4jpg.jpg,Thuận tiện chỉ năm phút đi bộ từ căn hộ tôi đã thuê trong vài ngày. Đã ghé thăm với một người bạn xuất bản tạp chí lối sống. Tôi rất thích sự giòn của chiếc Rolls Xuân mà tôi đã đặt hàng mặc dù...Thêm,#1.707 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13359291-Reviews-Luvi_Vegan_restaurant-Ho_Chi_Minh_City.html,Food,"Luvi Vegan restaurant 19Bis Nguyễn Thị Minh Khai P.Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam"
Rocket Pub&bistro Saigon,"68 Nguyen Dinh Chieu, Da Kao Ward, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,900,597","1,067,010,996",https://media-cdn.tripadvisor.com/media/photo-s/28/e8/7d/3f/bo-cu-n-tr-ng-ca-chu.jpg,"Món ngon không gian đẹp, ấn tượng món cá chim nướng siu to khủng lồ ^^ Địa điểm họp công ty tuyệt vời.",#1.708 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25445357-Reviews-Rocket_Pub_bistro_Saigon-Ho_Chi_Minh_City.html,Food,"Rocket Pub&bistro Saigon 68 Nguyen Dinh Chieu, Da Kao Ward, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam"
Element Bar Saigon,"272 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh Việt Nam","10,772,787","1,066,954,284",https://media-cdn.tripadvisor.com/media/photo-s/29/1f/3f/4f/caption.jpg,"Quầy bar, Quán rượu, Tốt cho sức khỏe",#2.286 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25277942-Reviews-Element_Bar_Saigon-Ho_Chi_Minh_City.html,Food,"Element Bar Saigon 272 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh Việt Nam"
B3 Beer,"06 Ngo Thoi Nhiem Ward 7, District 3, Thành phố Hồ Chí Minh Việt Nam","107,790,326","1,066,883,524",https://media-cdn.tripadvisor.com/media/photo-p/16/f2/ad/a9/photo0jpg.jpg,"Các món ăn tại quán rất thích hợp khi thưởng thức với bia, vị trí của quán rất dễ tìm kiếm nằm ngay trung tâm thành phố",#1.709 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13214325-Reviews-B3_Beer-Ho_Chi_Minh_City.html,Food,"B3 Beer 06 Ngo Thoi Nhiem Ward 7, District 3, Thành phố Hồ Chí Minh Việt Nam"
Royal Cafe,"133 Nguyễn Huệ, Q.1 Tầng trệt, Khách sạn Royal Sài Gòn, Thành phố Hồ Chí Minh 70000 Việt Nam","107,737,951","1,067,037,168",https://media-cdn.tripadvisor.com/media/photo-s/0f/f4/ef/a4/caption.jpg,"Tôi tổ chức đám cưới ở ks KimDo rất sang trọng và ấm cúng. Thường sáng các ngày trong tuần tôi hay lên ăn sáng buffet trên này theo tôi thay hơi vắng nhưng thức ăn theo tôi ngon và đa dạng, giá cả hợp...Thêm",#1.710 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8399343-Reviews-Royal_Cafe-Ho_Chi_Minh_City.html,Food,"Royal Cafe 133 Nguyễn Huệ, Q.1 Tầng trệt, Khách sạn Royal Sài Gòn, Thành phố Hồ Chí Minh 70000 Việt Nam"
The Vegan Garden,"Đường Hà Huy Tập SA7-1 Mỹ Khánh 4, Tân Phong, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam","1,005,645","10,581,491",https://media-cdn.tripadvisor.com/media/photo-s/14/fc/38/e3/black-bean-burger.jpg,"Không có nhiều nhà hàng thuần chay ở PMH, nhưng Vegan Garden lấp đầy trong chân không rất độc đáo. Rất nhiều loại - cho đến nay tôi đã thử Spaghetti ""Bolognese"", Spaghetti với ""Meatballs"", Banh Mi Việt Nam, Bun Cha Gio, cà tím hầm,...Thêm",#1.711 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15116611-Reviews-The_Vegan_Garden-Ho_Chi_Minh_City.html,Food,"The Vegan Garden Đường Hà Huy Tập SA7-1 Mỹ Khánh 4, Tân Phong, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam"
Trường Đại học Công Nghệ Thông Tin - Thành phố Hồ Chí Minh,"113A Đặng Dung Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,924,158","1,066,888,776",https://media-cdn.tripadvisor.com/media/photo-s/21/96/97/04/ca-phe-d-ph-com-t-m-d.jpg,"Nơi này nên và phải được bảo tồn vì ý nghĩa lịch sử của nó. Nếu bạn thích những câu chuyện ẩn nấp trong tầm nhìn rõ ràng, cửa bẫy, đường hầm ẩn, hộp thư bí mật, v.v ... thì đây cũng là điểm dừng...Thêm",Số 407 trong số 826 Cà phê tại Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d16706145-Reviews-Ca_Phe_Do_Phu_Com_Tam_Dai_Han-Ho_Chi_Minh_City.html,Food,"Trường Đại học Công Nghệ Thông Tin - Thành phố Hồ Chí Minh 113A Đặng Dung Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Ovenmaru Chicken,"187 Điện Biên Phủ P Đakao, Q1, Thành phố Hồ Chí Minh Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/11/8b/ae/1d/getlstd-property-photo.jpg,"Taste so good, i love chicken so bad with carri and cheese. I think this place has a lot of korean food you must try when travel to HCM City. Highly recommeded eat in the evening, for dinner. Thanks for your attention. Vị gà kết...Thêm",#1.713 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13307404-Reviews-Ovenmaru_Chicken-Ho_Chi_Minh_City.html,Food,"Ovenmaru Chicken 187 Điện Biên Phủ P Đakao, Q1, Thành phố Hồ Chí Minh Việt Nam"
Knock Knock Coffee & Live Music,"46L Đ. số 11, Phường 3, Bình Thạnh, Thành phố Hồ Chí Minh Việt Nam","107,964,105","1,066,919,713",https://media-cdn.tripadvisor.com/media/photo-s/28/b0/58/35/coffee-shop-menu.jpg,"Quầy bar, Quán rượu",#1.714 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25410272-Reviews-Knock_Knock_Coffee_Live_Music-Ho_Chi_Minh_City.html,Food,"Knock Knock Coffee & Live Music 46L Đ. số 11, Phường 3, Bình Thạnh, Thành phố Hồ Chí Minh Việt Nam"
Momiji Japanese Dining,"04 Lê Văn Miến, Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 7000 Việt Nam","108,059,239","1,067,352,743",https://media-cdn.tripadvisor.com/media/photo-s/27/d1/10/f9/hyggelig-japansk-bar.jpg,"Kiểu Nhật, Quầy bar, Sushi, Cửa hàng thức ăn ngon, Quán rượu, Phong cách ẩm thực Fusion Nhật Bản",#1.715 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25103107-Reviews-Momiji_Japanese_Dining-Ho_Chi_Minh_City.html,Food,"Momiji Japanese Dining 04 Lê Văn Miến, Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 7000 Việt Nam"
KHO eat&drink,"92 Nam Kỳ Khởi Nghĩa, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,914,427","1,066,824,927",https://media-cdn.tripadvisor.com/media/photo-s/09/1b/f8/6c/kho-eat-drink.jpg,"Cà phê, Hải sản",#1.716 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8379703-Reviews-KHO_eat_drink-Ho_Chi_Minh_City.html,Food,"KHO eat&drink 92 Nam Kỳ Khởi Nghĩa, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam"
Cordon Blue,"38 Mac Dinh Chi, Thành phố Hồ Chí Minh 848 Việt Nam","107,878,429","1,066,961,375",https://media-cdn.tripadvisor.com/media/photo-s/01/aa/94/ca/shrimp-salad.jpg,"Tuyệt vời và đẹp Sau khi ăn rất nhiều món ăn Việt Nam, tôi muốn tham gia bữa ăn Pháp đặc biệt là Cordon Blue nên tôi đã quyết định thử dùng Cordon Blue. Nó đã được xác thực và tốt đẹp khá. Tôi muốn...Thêm",#1.717 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d1792441-Reviews-Cordon_Blue-Ho_Chi_Minh_City.html,Food,"Cordon Blue 38 Mac Dinh Chi, Thành phố Hồ Chí Minh 848 Việt Nam"
Dodo Pizza Bau Cat,"Bàu Cát, Phường 14, Quận Tân Bình 133 - 135, Thành phố Hồ Chí Minh Việt Nam","107,927,131","1,066,419,631",https://media-cdn.tripadvisor.com/media/photo-s/28/96/ae/2b/caption.jpg,"Pizza, Đồ ăn nhanh, Quốc tế",#1.718 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25370475-Reviews-Dodo_Pizza_Bau_Cat-Ho_Chi_Minh_City.html,Food,"Dodo Pizza Bau Cat Bàu Cát, Phường 14, Quận Tân Bình 133 - 135, Thành phố Hồ Chí Minh Việt Nam"
Sả Quán,"33 Co Giang St Cau Ong Lanh Ward, Thành phố Hồ Chí Minh 700000 Việt Nam","107,624,493","1,066,941,322",https://media-cdn.tripadvisor.com/media/photo-p/11/c3/97/fa/photo1jpg.jpg,"🌶🍜 SẢ Quán - BÚN BÒ HUẾ đặc biệt 🌶🍜 Attention please, Bún Bò Huế (BBH) is not the famous Phở that you may know from Vietnamese Restaurant in your hometown. BBH is not quite as popular as Pho, however at Sả Quán, we make...Thêm",#1.719 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13376324-Reviews-Sa_Quan-Ho_Chi_Minh_City.html,Food,"Sả Quán 33 Co Giang St Cau Ong Lanh Ward, Thành phố Hồ Chí Minh 700000 Việt Nam"
Spice Curry Cardamon,"15b/83 Le Thanh Ton St. District 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,767,564","1,067,013,815",https://media-cdn.tripadvisor.com/media/photo-s/0e/fc/1f/98/photo0jpg.jpg,Kiểu Nhật,#1.720 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8408697-Reviews-Spice_Curry_Cardamon-Ho_Chi_Minh_City.html,Food,"Spice Curry Cardamon 15b/83 Le Thanh Ton St. District 1, Thành phố Hồ Chí Minh 70000 Việt Nam"
Saigon 3,"157 Vo Van Tan St., Ward 6., District 3, Thành phố Hồ Chí Minh 70000 Việt Nam","107,746,583","1,066,886,013",https://media-cdn.tripadvisor.com/media/photo-s/0e/d0/b9/b3/photo1jpg.jpg,"Gia đình tui thỉnh thoảng ghé đây ăn tối, món ưa thích của chúng tui là vịt quay Bắc Kinh làm 3 món: da cuốn bò pía ngọt chấm tương, thịt chiên cơm, xương chiên giòn với muối. Nếu đến đây bạn nên thử món...Thêm",#1.721 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3974366-Reviews-Saigon_3-Ho_Chi_Minh_City.html,Food,"Saigon 3 157 Vo Van Tan St., Ward 6., District 3, Thành phố Hồ Chí Minh 70000 Việt Nam"
Goobne,"69 Phạm Ngọc Thạch Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam","107,821,448","1,066,964,447",https://media-cdn.tripadvisor.com/media/photo-s/18/6b/22/56/20190722-121053-largejpg.jpg,"Đồ ăn ngon, đặc biệt là các món gà. Hương vị rất lạ và đặc biệt. Các món ăn kèm không cũng rất tuyệt. Mình có gọi kèm món Súp cay hải sản và thêm 1 chén cơm trắng. Rất tuyệt. Ngoài ra món bánh...Thêm",#1.723 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15708840-Reviews-Goobne-Ho_Chi_Minh_City.html,Food,"Goobne 69 Phạm Ngọc Thạch Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam"
Lavelle Library,"12 Street 12 Thao Dien Ward, District 2, Thành phố Hồ Chí Minh Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/1c/ae/c6/50/private-dining-room.jpg,"Bữa sáng, Bữa trưa, Bữa tối",#1.722 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21509529-Reviews-Lavelle_Library-Ho_Chi_Minh_City.html,Food,"Lavelle Library 12 Street 12 Thao Dien Ward, District 2, Thành phố Hồ Chí Minh Việt Nam"
Kohaku Sashimi & Yakiniku - Vincom Đồng Khởi,"B3, 72 Lê Thánh Tôn Vincom Đồng Khởi, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/1a/74/fa/3c/img20200101125204-largejpg.jpg,"New Year nên quán rất đông, 2 người phải ngồi bàn khá nhỏ, không gian khá chật chội, tuy nhiên order đồ ăn vẫn ra rất nhanh, phục vụ nhiệt tình, giá khá mắc so với mấy quán sushi khác nhưng hợp lý với chất...Thêm",#1.725 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17463689-Reviews-Kohaku_Sashimi_Yakiniku_Vincom_Center-Ho_Chi_Minh_City.html,Food,"Kohaku Sashimi & Yakiniku - Vincom Đồng Khởi B3, 72 Lê Thánh Tôn Vincom Đồng Khởi, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam"
B-Dubs,"190 Hồng Bàng Tầng Trệt, The Garden Mall, Phường 12, Quận 5, Thành phố Hồ Chí Minh Việt Nam","1,075,470,435","10,665,734,114,966,800",https://media-cdn.tripadvisor.com/media/photo-s/17/21/a5/fe/con-day-la-mon-trio-of.jpg,"Đây là lần đầu tiên tôi và bạn bè đến với B-Dubs Võ Văn Tần, Các món ăn ở đây rất ngon và giá cả cũng hợp lý, phù hợp cho gia đình, bạn bè tụ họp và chiêu đãi đối tác. Ở đây không...Thêm",#1.724 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12971941-Reviews-B_Dubs-Ho_Chi_Minh_City.html,Food,"B-Dubs 190 Hồng Bàng Tầng Trệt, The Garden Mall, Phường 12, Quận 5, Thành phố Hồ Chí Minh Việt Nam"
Trường Đại học Công Nghệ Thông Tin - Thành phố Hồ Chí Minh,"149 Nguyen Du, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam","10,784,306","1,067,032,877",https://media-cdn.tripadvisor.com/media/photo-s/1c/c0/3b/3c/indoors.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",Số 211 trong số 308 Kiểu Âu tại Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23020013-Reviews-Ambrosia_Cafe_Bistro-Ho_Chi_Minh_City.html,Food,"Trường Đại học Công Nghệ Thông Tin - Thành phố Hồ Chí Minh 149 Nguyen Du, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam"
Nhà Hàng Hương Việt Vietnamese Aroma,"35/5 Bùi Viện Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh Việt Nam","107,668,923","106,693,791",https://media-cdn.tripadvisor.com/media/photo-s/0f/01/de/39/photo2jpg.jpg,"Vợ tôi và tôi đã ăn ở nhà hàng Aroma vào hai dịp khác nhau. Các máy chủ rất thân thiện và hiểu tiếng Anh. Dịch vụ tốt cả hai lần, nơi đầu tiên ở Việt Nam phục vụ chai bia đá lạnh với một...Thêm",#1.727 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10816160-Reviews-Huong_Viet_Vietnamese_Aroma_Restaurant-Ho_Chi_Minh_City.html,Food,"Nhà Hàng Hương Việt Vietnamese Aroma 35/5 Bùi Viện Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh Việt Nam"
2Ti Quan,"11 Vo Van Tan, District 3, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,467","1,066,948,334",https://media-cdn.tripadvisor.com/media/photo-s/07/4c/27/b0/incredible-tamarind-crab.jpg,"Đồ ăn của quán ngon, hợp khẩu vị và đa dạng. Tuy nhiên điểm trừ khá nhỏ là lượng khách đến quán quá đông nên thường phải ngồi ghép chung bàn với khách khác hoặc phải đợi.",#1.728 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d5946674-Reviews-2Ti_Quan-Ho_Chi_Minh_City.html,Food,"2Ti Quan 11 Vo Van Tan, District 3, Thành phố Hồ Chí Minh 70000 Việt Nam"
Yobe Craft Beer,"92 Đường 41 Phường Tân Phong. Quận 7, Thành phố Hồ Chí Minh Việt Nam","10,848,641","106,709,039",https://media-cdn.tripadvisor.com/media/photo-s/19/62/7e/c2/hidden-gem-super-super.jpg,Có hơn 100 loại bia thủ công cho bạn lựa chọn. Nhân viên thân thiện và sẵn sàng trả lời tất cả các câu hỏi của bạn về bia sau đó bạn có thể chọn một câu hỏi phù hợp nhất với mình. Nếu bạn...Thêm,#1.730 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d18995713-Reviews-Yobe_Craft_Beer-Ho_Chi_Minh_City.html,Food,"Yobe Craft Beer 92 Đường 41 Phường Tân Phong. Quận 7, Thành phố Hồ Chí Minh Việt Nam"
The Taco Stand and Pub,"12 Bùi Viện Tòa nhà 14, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,789,121","1,066,492,197",https://media-cdn.tripadvisor.com/media/photo-s/16/ce/98/19/getlstd-property-photo.jpg,"Những chiếc nachos đắt nhất tôi từng thấy ở bất cứ đâu, và chúng có vị như cũ như tacos. Làm thế nào là nơi này ngay cả trong kinh doanh với chất lượng thực phẩm và giá cả? Nhân viên rất thân thiện, nhưng...Thêm",#1.729 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d16835338-Reviews-The_Taco_Stand_and_Pub-Ho_Chi_Minh_City.html,Food,"The Taco Stand and Pub 12 Bùi Viện Tòa nhà 14, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
The Anchor (Restaurant & Bierhaus Trần Quốc Thảo),"63 Trần Quốc Thảo, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh 790000 Việt Nam","10,785,419","106,682,281",https://media-cdn.tripadvisor.com/media/photo-s/26/cf/c8/16/hinh-nh-nha-hang.jpg,"Đồ ăn ngon, nhân viên nhiệt tình. Mình đến hôm khai trương thì full chỗ, nhưng mà bia ở đây rất ngon. Chắc chắn sẽ quay lại vào lần sau.",#1.731 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24993422-Reviews-The_Anchor_Restaurant_Bierhaus_Tr_n_Qu_c_Th_o-Ho_Chi_Minh_City.html,Food,"The Anchor (Restaurant & Bierhaus Trần Quốc Thảo) 63 Trần Quốc Thảo, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh 790000 Việt Nam"
